anoEmpenho,numeroEmpenho,dataEmpenho,valorEmpenho
2023,190,2023-01-12,15120
2023,689,2023-02-02,23760
2023,716,2023-02-06,11695
2023,1697,2023-04-26,2158
2023,1777,2023-04-27,14374
2023,2218,2023-05-31,1085.32
2023,2299,2023-06-12,50748
2023,2392,2023-06-16,55200
2023,2301,2023-06-12,76680
2023,3693,2023-09-25,68062
