anoEmpenho,numeroEmpenho,dataEmpenho,valorEmpenho
2024,763,2024-01-23,99.64
2024,329,2024-01-03,10000
2024,377,2024-01-03,10000
2024,752,2024-01-22,119.61
2024,737,2024-01-19,99.64
2024,687,2024-01-16,99.64
2024,753,2024-01-22,119.61
2024,762,2024-01-23,99.64
2024,2180,2024-03-25,1700
