anoEmpenho,numeroEmpenho,dataEmpenho,valorEmpenho
2024,1339,2024-02-15,773.14
2024,1870,2024-03-06,170.97
2024,2188,2024-03-26,170.97
2024,2888,2024-04-23,937.15
