anoEmpenho,numeroEmpenho,dataEmpenho,valorEmpenho
2023,577,2023-01-16,4585108.26
2023,578,2023-01-16,3000000
2023,3122,2023-05-16,3000000
2023,3803,2023-06-14,20202.69
2023,5669,2023-09-04,370001.34
2023,6614,2023-10-23,404991.89
